estimate,lower.0.95,upper.0.95,model,term
0.0244687261665198,-0.0980817351113529,0.147019187444392,first_v_peak,intercept
0.91787757678383,0.544958932441529,1.29079622112613,first_v_peak,slope
0.441621718592839,-0.176833565597188,1.06007700278286,first_v_end,intercept
1.97528805005674,-0.0302635394371089,3.98083963955059,first_v_end,slope
-0.0266513187929646,-0.173447467072275,0.120144829486346,peak_v_first,intercept
1.08949705081995,0.561523694911777,1.61747040672811,peak_v_first,slope
0.356144215549851,0.154539366949887,0.557749064149815,peak_v_end,intercept
2.02591641960391,1.28585263553473,2.76598020367309,peak_v_end,slope
