estimate,lower.0.95,upper.0.95,model,term
-0.0935073021848905,-0.175627870906725,-0.0113867334630557,peak_v_first,intercept
1.31347615497947,0.994595213822595,1.63235709613635,peak_v_first,slope
0.0711915471862756,-0.00758336121593134,0.149966455588482,first_v_peak,intercept
0.76134062783685,0.57167808648535,0.951003169188349,first_v_peak,slope
-0.462863836660762,-1.33196110757037,0.406233434248845,first_v_end,intercept
0.949808989124489,-1.24101851023712,3.1406364884861,first_v_end,slope
-0.235244401353921,-1.27067218454068,0.800183381832841,peak_v_end,intercept
2.61458756530472,-1.84092661275797,7.0701017433674,peak_v_end,slope
